timestamp,sETH,HEX,DAI,USDC,MKR,WETH,SNX,WBTC,BAT,LINK,CBIX7,KNC,sUSD,PNK,SAI,ANT,DZAR,RPL,LRC,XCHF,TKN,imBTC,REP,ZRX,SPANK,DGD,FOAM,REN,GNO,MET,RLC,RCN,cDAI,NMR,TUSD,RKFL,Other
1575212493000,28284.38,0.00,5034.44,3070.09,10430.45,5625.95,5122.93,2622.06,1961.55,1016.62,637.80,152.73,1226.35,112.04,6789.22,397.77,209.42,172.70,1090.77,703.78,1170.08,0.00,636.41,604.71,937.34,88.87,27.58,24.02,331.31,0.07,359.21,319.90,15.28,190.01,169.48,0.00,4626.44
1575288653000,28715.19,0.00,5121.65,3105.54,11046.22,5641.31,4894.43,2594.25,1868.07,1011.65,643.10,154.93,1237.42,110.60,6850.54,399.00,220.43,170.51,1075.44,703.78,1161.07,0.00,626.71,601.08,947.34,90.66,27.84,21.91,330.17,0.07,342.16,302.57,15.07,183.37,171.21,0.00,4705.39
1575366165000,28718.32,0.00,4903.81,2964.07,11817.43,5724.90,5295.11,2601.74,1879.79,1002.36,703.22,153.86,1238.09,112.16,6701.29,400.30,228.73,175.51,1070.72,707.81,1153.71,0.00,631.00,590.76,947.40,95.28,27.17,22.19,328.88,0.07,340.91,299.38,15.07,187.72,170.30,0.00,4635.62
1575442393000,30094.11,0.00,5774.18,2942.35,12004.28,6124.82,5307.69,2612.04,1880.08,1012.35,703.22,135.46,1248.83,110.33,7049.08,401.59,237.72,175.29,1063.41,717.17,1154.15,0.00,627.43,585.54,950.40,91.05,27.07,21.88,332.34,0.07,324.71,293.62,15.27,185.77,171.80,0.00,4669.51
1575519604000,26633.33,0.00,6042.30,3015.51,11332.18,6134.38,5327.83,2648.76,1846.75,1014.54,741.33,133.55,1307.50,110.74,7010.21,392.40,237.72,185.76,1057.61,714.37,1089.90,0.00,626.07,572.56,951.25,87.80,27.68,33.36,329.71,0.07,330.23,288.56,15.25,181.46,167.80,0.00,4457.81
1575596839000,26819.97,0.00,6035.73,3072.43,11827.21,6132.34,5426.44,2645.16,1866.69,1012.12,754.97,182.85,1296.78,111.04,7001.28,390.67,248.08,186.67,1038.40,714.37,1094.28,0.00,639.15,573.02,951.23,88.16,27.70,34.42,329.76,0.07,329.25,287.31,15.06,182.26,165.92,0.00,4398.51
1575673602000,27055.21,0.00,6021.04,3045.40,12009.44,6130.48,5394.02,2660.45,1892.09,1008.65,792.03,1533.74,1293.71,112.54,7025.75,390.82,248.58,184.19,1044.57,714.37,1099.03,0.05,633.35,584.98,954.23,87.43,27.49,23.70,325.91,0.07,327.98,295.20,15.33,183.92,165.32,0.00,4396.44
1575749392000,26984.07,0.00,6064.43,3055.95,11035.29,6086.01,5470.75,2668.61,1894.93,1008.34,874.32,1441.73,1290.74,112.83,7004.46,396.40,250.97,183.89,1063.52,714.37,1114.05,0.05,653.55,579.48,963.39,87.16,26.87,23.46,325.63,0.65,327.49,312.04,15.17,195.89,165.32,0.00,4393.44
1575826602000,26871.03,0.00,6066.87,3018.08,10916.37,6104.28,5436.20,2652.86,1885.34,1001.73,951.80,1477.45,1272.20,112.77,6943.03,393.00,267.59,183.67,1055.70,714.37,1114.11,0.05,644.40,614.88,993.56,88.24,27.21,24.15,319.08,0.65,349.51,308.80,15.02,194.41,164.66,0.00,4446.35
1575903384000,27207.30,0.00,6106.92,3030.49,10933.84,6110.03,5581.01,2654.46,1883.62,1001.44,1024.04,1461.04,1278.25,113.45,6854.12,395.03,270.41,183.54,1055.82,711.62,1113.41,0.05,642.93,612.13,993.03,88.04,27.29,23.07,318.99,0.65,339.75,319.32,15.18,172.00,166.57,0.00,4462.32
1575979374000,27459.42,0.00,6402.51,3061.18,9923.90,6112.06,5510.61,2669.33,1803.44,1046.20,1133.82,157.05,1283.24,113.50,6721.01,392.17,280.57,184.61,1038.85,711.62,1114.84,0.05,641.66,604.38,960.37,91.59,33.21,4.47,319.48,0.65,331.07,296.66,15.16,169.35,166.62,0.00,4440.94
1576056123000,29663.15,0.00,6469.75,3072.57,10021.43,6115.44,5074.22,2642.63,1834.90,1047.21,1129.45,341.46,1297.90,113.14,6747.33,388.82,292.15,184.69,1038.85,717.79,1113.54,0.05,688.40,604.90,962.22,94.19,32.98,4.17,317.91,0.65,331.32,297.59,15.84,178.73,167.62,0.00,4485.60
1576132843000,29088.56,0.00,6574.87,3110.72,10285.47,6118.22,5320.15,2665.29,1840.85,1028.24,1185.52,333.54,1315.30,113.34,6843.54,383.54,294.83,182.65,1047.55,727.56,1117.57,0.05,687.68,600.84,979.17,94.47,32.27,4.20,329.46,0.66,336.31,300.18,16.06,178.35,169.39,0.00,4689.03
1576208669000,29207.29,0.00,7089.02,3100.38,10483.29,6106.11,5577.36,2641.54,1842.68,1022.81,1253.51,362.30,1288.11,115.81,6832.15,326.97,294.83,182.75,1037.90,727.56,1121.12,0.05,690.21,598.26,968.56,94.88,32.54,4.18,328.46,0.66,353.23,299.86,15.41,183.02,168.52,0.00,4718.92
1576288118000,29291.58,0.00,7092.32,3192.30,10574.27,6116.59,5578.28,2647.45,1897.21,1019.01,1240.11,356.50,1297.15,115.97,6830.23,378.16,312.53,170.67,1045.63,730.14,1135.57,0.05,682.94,671.79,967.69,96.31,32.88,4.12,329.10,0.66,340.32,299.86,15.39,183.74,168.22,0.00,4686.90
1576372313000,29069.24,0.00,7731.30,3442.61,9763.04,6112.82,5678.80,2644.87,1886.13,1018.15,1353.09,343.79,1310.73,115.01,6907.43,373.82,301.43,183.46,1045.73,732.72,1146.16,0.05,688.39,661.29,964.51,96.41,33.27,4.19,333.65,0.65,323.37,293.39,15.54,180.02,169.94,0.00,4668.72
1576456679000,29127.92,1.12,7865.80,3356.80,9576.17,6109.83,5603.61,2646.06,1902.27,1028.49,1372.29,367.96,1313.58,159.04,6727.34,383.43,301.67,182.40,1048.69,732.72,1146.75,0.05,695.27,655.77,954.30,97.17,33.12,4.27,333.65,0.65,319.20,298.62,15.47,179.93,169.44,0.00,4697.82
1576541361000,30168.01,5.37,8168.37,3824.40,9417.74,6100.07,5730.01,2705.62,1929.33,1043.08,1378.19,388.81,1359.67,159.99,6974.86,380.25,310.77,181.71,1063.39,755.11,1150.72,0.05,703.85,654.88,950.92,100.31,31.82,4.25,332.59,0.65,317.57,303.69,16.10,179.79,175.28,0.00,4778.94
1576627001000,33715.00,27.81,8665.88,4019.54,9410.29,6090.16,3532.48,2754.96,2162.75,1025.06,1376.71,194.49,1418.34,202.57,5713.04,386.71,317.48,168.42,1055.79,788.16,1140.47,0.05,695.97,658.78,945.76,98.11,34.26,4.27,336.69,0.65,304.23,300.77,16.75,176.06,182.39,0.00,4848.01
1576713534000,34741.43,1.23,8387.24,3833.67,9654.47,6121.26,3553.02,2772.08,2164.58,1039.11,1486.21,207.75,1359.94,206.47,5444.40,384.80,327.01,176.27,1036.33,757.70,1133.27,0.05,720.38,676.55,947.73,97.28,98.12,6.24,339.34,0.65,313.57,303.91,46.86,175.13,177.44,0.00,4948.04
1576799699000,35223.42,1.13,8777.96,3888.51,10195.44,6020.53,3566.28,2798.40,2187.23,1075.46,1642.59,198.48,1403.70,208.53,5561.33,393.29,326.06,174.72,1077.52,770.68,1132.88,0.05,716.18,665.76,941.76,98.96,98.19,6.23,340.63,0.65,322.78,318.56,47.77,178.73,179.45,0.00,4919.61
1576886273000,35108.00,1.69,8682.33,3356.16,10401.89,6011.75,3533.57,2802.72,2206.02,1119.97,1777.50,447.56,1384.43,208.23,5634.18,386.31,342.56,174.62,1089.65,770.68,1136.61,0.05,769.95,672.73,919.93,97.81,96.57,6.13,341.11,0.65,320.22,315.65,48.70,180.67,178.25,0.00,5212.15
1576971438000,35888.38,0.99,8765.24,3313.31,10817.46,6045.44,3528.57,2804.83,2188.80,1115.20,1800.67,441.38,1394.00,206.83,5669.79,386.37,351.82,179.70,1063.67,770.68,1137.42,0.05,774.48,672.72,911.34,99.65,97.20,6.28,341.51,0.65,310.36,319.22,51.65,182.09,179.07,150.00,5145.12
1577057861000,36072.23,0.83,8610.68,3260.50,11124.05,6024.23,3558.23,2804.72,2184.62,1109.84,1802.06,586.33,1370.74,207.44,5568.01,385.37,333.17,182.23,1048.53,765.64,1135.28,0.05,762.19,664.32,903.34,101.00,94.20,6.13,334.95,0.65,300.56,320.45,53.90,185.92,177.21,150.00,5112.94
1577143907000,38366.15,0.80,8888.06,3315.19,10721.17,6047.15,3555.60,2842.28,2164.26,1115.26,1802.50,546.54,1394.63,207.22,5644.21,381.27,321.11,182.31,1058.55,767.81,1133.99,0.05,771.74,642.72,906.21,98.71,94.21,6.47,337.15,0.65,304.60,335.95,53.71,191.40,178.81,150.00,5088.05
1577229621000,40108.60,0.83,8908.72,3319.10,10907.11,6045.30,3479.55,2822.23,2180.55,1114.65,1843.97,307.60,1398.72,203.45,5567.45,381.34,347.98,173.25,112.29,766.37,1133.12,0.05,772.20,645.33,800.09,99.25,91.82,18.64,336.39,0.65,308.46,331.43,54.41,191.84,178.72,150.00,5109.56
1577315631000,40953.36,0.85,9038.64,3519.97,11811.16,6033.88,3384.93,2843.98,2169.28,1106.54,1850.32,308.00,1408.72,203.45,5626.12,379.46,355.28,173.62,113.01,777.40,1131.70,0.05,765.25,649.82,812.72,99.44,91.02,18.27,338.16,0.65,307.09,327.02,60.01,193.83,180.82,150.00,5134.66
1577402327000,41055.92,0.75,9042.12,3183.50,12463.89,6035.48,3402.03,2842.03,2184.33,1130.42,1911.17,347.96,1398.75,203.40,5631.29,380.75,342.71,173.11,112.59,773.43,1133.73,0.05,759.86,583.55,812.77,222.63,90.72,18.27,332.19,0.65,301.03,325.71,62.54,189.15,180.11,150.00,5140.49
1577488582000,40577.49,0.75,9015.54,3176.37,12789.87,5985.71,3385.02,2851.50,2205.29,1132.85,1968.36,349.97,1409.92,205.82,5394.40,383.84,346.82,178.12,115.26,781.49,1169.42,0.05,759.97,585.50,823.95,233.15,93.24,18.65,332.79,0.65,311.96,319.99,63.03,189.53,180.49,150.00,5159.34
1577573599000,40578.15,0.79,8941.77,3154.90,12826.11,5983.29,3370.84,2840.90,2292.65,1131.20,2019.78,350.22,1394.42,207.77,5356.47,379.89,347.19,181.02,112.65,776.64,1180.11,0.05,749.38,576.08,827.71,224.41,93.22,18.20,331.54,0.65,307.29,319.11,62.20,190.27,178.51,150.00,5110.78
1577659927000,40643.21,14.57,8847.58,2904.60,12926.18,5957.72,3355.18,2798.84,2281.20,1104.25,2018.13,355.82,1357.40,207.37,4404.63,372.95,368.94,127.63,109.64,753.00,1176.09,0.05,732.35,578.64,741.93,224.50,93.08,17.28,332.34,0.65,306.68,318.10,58.43,188.15,175.88,150.00,4818.91
1577746179000,43977.16,15.43,8977.18,2942.36,11459.26,5973.35,3303.24,2804.92,2282.97,1101.11,2016.34,353.38,1379.30,207.91,4446.80,374.24,380.93,130.88,620.02,762.33,1171.88,0.05,738.27,580.17,785.69,229.46,91.62,17.77,332.83,0.65,305.90,317.13,62.32,184.45,176.44,150.00,4874.93
1577832303000,44609.49,15.57,8883.30,2982.14,11604.59,5963.46,3315.96,2836.20,2266.82,1129.83,2077.37,357.29,1383.77,207.91,4445.94,371.80,381.12,127.97,613.51,768.58,1135.60,0.05,727.25,588.25,779.37,229.65,91.49,18.51,331.27,0.65,325.60,318.77,62.87,190.46,178.35,150.00,4875.66
1577918935000,45709.19,31.70,9326.63,2971.96,11623.23,5964.49,3217.67,2872.73,2342.54,1137.36,2118.25,355.47,1384.42,207.70,4468.58,361.79,383.82,128.08,617.29,768.58,1164.98,0.05,724.10,642.90,783.82,232.19,93.20,18.66,330.16,0.65,326.80,321.84,69.94,188.99,176.71,150.00,5002.19
1577997589000,44039.68,34.26,9492.65,3007.91,11594.54,5976.59,3255.94,2862.14,2296.71,1129.11,2124.03,356.35,1392.23,203.86,4542.00,354.02,385.18,128.12,623.63,772.47,1146.21,0.05,730.83,635.05,785.52,229.94,93.03,20.83,326.21,0.65,314.58,322.51,49.77,188.42,179.00,150.00,5041.14
1578063677000,44370.98,34.26,9274.99,2993.17,11524.16,5968.23,3238.56,2880.52,2278.28,1129.09,2121.37,364.23,1333.66,207.47,4444.55,360.45,389.51,128.69,607.15,768.57,1150.39,0.05,726.27,635.63,789.84,232.20,94.03,20.65,326.12,0.65,312.90,326.53,17.40,189.20,175.88,150.00,4724.39
1578129566000,44335.41,132.18,8889.13,3203.73,11611.34,5968.74,3230.46,2889.99,2274.08,1124.42,2166.74,366.83,1310.03,205.85,4424.13,360.69,387.42,129.92,611.10,762.21,1153.26,0.05,820.43,640.13,777.88,224.07,93.95,20.76,323.22,0.65,320.18,317.85,17.39,191.67,175.93,150.00,4721.12
1578195701000,44427.97,187.61,8957.37,3180.15,11629.24,5974.60,3194.99,2881.18,2271.44,1108.28,2174.00,391.11,1306.62,204.52,4313.78,366.40,387.42,131.89,605.33,759.24,1158.56,0.05,832.55,640.95,789.05,227.97,95.08,19.61,322.40,0.65,311.68,317.86,17.33,189.91,173.82,150.00,4795.30
1578261907000,44923.92,191.66,8947.87,3177.35,11671.15,6222.99,3148.55,2829.87,2249.51,1089.01,2190.87,391.15,1302.45,205.02,4307.85,361.87,391.22,132.52,604.58,754.10,1173.07,0.05,834.59,641.41,721.13,226.32,97.45,19.76,322.43,0.65,318.56,316.43,13.71,192.67,173.10,150.00,4783.22
1578327837000,44863.83,171.27,8839.41,3114.52,11728.69,6244.00,2896.76,2809.31,2281.13,1110.30,2189.39,439.26,1288.42,204.93,4283.42,364.93,458.41,137.86,596.09,745.11,1184.46,0.05,823.71,639.42,754.07,224.76,96.32,22.23,319.27,0.65,318.31,308.81,18.43,189.01,170.51,150.00,5185.97
1578393679000,43862.97,188.02,8990.63,3101.69,11753.38,6479.25,2901.66,2850.25,2277.80,1120.42,2175.70,426.10,1272.84,115.58,4259.25,374.15,467.62,141.03,594.41,734.78,1182.57,18.47,827.56,631.08,754.35,230.73,95.35,27.04,318.42,0.65,315.94,300.90,18.34,188.77,168.96,150.00,5224.62
1578459841000,44256.45,200.60,8985.13,3849.51,12161.61,6482.08,2967.49,2904.04,2259.69,936.49,2179.81,430.22,1276.52,113.47,4228.24,1137.68,467.62,140.64,588.21,735.06,1186.81,19.31,818.99,579.01,748.38,231.37,98.77,38.85,318.15,0.65,334.36,296.67,19.25,190.88,168.45,150.00,5229.15
1578526345000,44697.64,200.44,9840.10,3817.64,13533.73,6467.40,2997.26,2908.57,2598.67,981.01,2164.86,437.21,1289.58,154.93,4224.51,1154.69,470.61,139.12,593.04,741.12,1184.08,19.18,787.10,622.83,745.31,97.64,100.80,40.48,319.24,0.65,333.49,297.96,27.05,191.80,171.83,150.00,5710.89
1578592894000,44960.28,198.08,10130.60,3950.36,13335.39,6486.81,2984.73,2906.42,2643.61,994.71,2265.62,433.21,1314.22,155.47,4285.84,1155.43,481.61,138.52,600.08,745.68,1187.27,19.18,789.47,620.70,757.80,98.51,100.20,42.46,319.24,0.65,335.78,297.20,29.66,190.36,173.21,150.00,5397.18
1578658814000,45126.66,209.34,9438.50,3923.98,13612.76,6486.51,2919.52,2888.72,2616.19,1013.07,2268.21,481.52,1310.59,155.29,4252.43,1128.83,504.34,136.91,606.89,745.68,1182.75,19.18,784.06,618.42,762.31,99.65,100.85,43.32,318.83,0.65,345.06,300.38,29.54,191.72,172.36,150.00,5334.90
1578724741000,45024.71,200.47,9272.45,3996.06,13562.38,6510.50,2911.78,2892.69,2610.40,1028.80,2282.94,481.49,1277.91,161.63,4179.00,1151.84,533.50,136.68,608.00,738.19,1170.20,19.18,778.88,609.91,766.16,99.65,100.83,43.81,317.68,0.62,342.47,298.53,28.92,193.31,169.78,150.00,5350.24
1578790822000,44577.05,212.31,9294.71,3999.13,13781.23,6549.09,2760.29,2878.75,2614.18,1057.84,2299.11,485.63,1276.87,114.95,4175.47,1155.55,536.65,135.40,593.53,728.00,1170.03,19.18,777.01,609.04,773.63,99.46,100.51,43.00,317.01,0.62,344.74,303.17,66.24,193.68,169.86,150.00,5323.74
1578857025000,44521.50,219.73,9263.67,3976.63,13836.78,6550.12,2777.28,2887.95,2601.17,1061.52,2269.17,483.40,1283.75,114.24,4219.63,1149.06,570.55,135.40,606.60,728.89,1148.80,19.18,775.88,744.95,777.15,100.46,99.66,44.80,318.45,0.62,349.93,302.33,68.18,186.38,169.41,150.00,5345.35
1578923015000,44111.86,353.98,9219.39,3997.34,13702.68,6574.10,3003.06,2891.91,2543.28,1079.64,2313.74,488.53,1278.57,114.12,4354.42,1118.22,590.77,142.76,611.73,728.99,1150.28,19.18,776.63,754.16,782.14,99.83,100.27,44.56,321.63,6.28,361.47,297.94,69.64,178.62,169.73,150.00,5027.09
1578989540000,44287.57,361.58,8955.24,3903.14,13721.72,6663.50,6029.61,2904.34,2532.03,1123.45,2292.61,484.62,1258.13,163.68,4562.02,1121.35,610.56,141.99,586.21,725.95,1154.09,19.18,779.28,740.99,784.14,99.83,97.59,44.92,320.77,6.07,355.05,298.81,78.32,168.00,168.25,150.00,5137.07
1579055596000,45445.35,338.25,8410.61,3631.32,13621.85,6620.31,5756.91,2781.28,2553.80,1100.46,2326.05,469.21,1189.79,163.65,4048.64,1067.09,594.09,141.73,569.41,681.47,911.95,18.89,786.92,735.49,784.07,103.20,98.80,39.61,312.05,6.28,346.20,286.44,72.38,158.22,158.29,150.00,4949.74
1579122050000,45131.56,351.28,8589.79,3645.28,13744.80,6517.22,5739.23,2803.97,2602.44,1101.51,2315.96,486.41,1205.71,162.59,4064.19,1065.22,610.01,144.63,577.92,687.47,877.05,24.07,897.13,759.74,784.15,100.44,98.29,41.41,312.84,15.62,353.89,291.27,67.84,162.61,158.99,150.00,5085.12
1579188604000,44401.98,494.79,8973.74,3680.47,13791.04,6512.13,5682.30,2812.74,2587.39,1117.47,2314.91,534.25,1292.34,161.19,3788.08,1083.48,630.89,148.73,577.05,690.36,856.40,23.77,1025.34,757.95,785.44,100.89,190.96,38.41,313.79,15.35,359.11,293.80,70.87,161.15,160.00,150.00,5490.71
1579254375000,44499.61,656.56,8798.11,6559.26,13426.63,6525.90,5627.30,2774.42,2588.36,1154.46,2294.24,798.39,1255.97,165.25,3646.57,1068.82,661.77,141.06,578.62,675.34,873.55,23.42,1411.25,845.89,785.44,100.89,221.47,37.68,317.85,15.21,360.16,295.78,66.56,152.21,155.26,150.00,5416.03
1579320115000,44115.05,856.02,8907.19,6433.72,26859.29,6538.13,5530.93,2774.58,2573.86,1259.95,2362.81,856.91,1248.32,165.08,3610.48,1061.73,664.32,149.13,579.76,675.34,874.52,23.42,11122.43,837.76,778.64,108.23,220.09,37.66,314.85,15.07,353.29,296.24,69.90,155.66,155.74,150.00,5515.50
1579386588000,43711.68,843.39,8729.20,6353.55,25526.98,6520.42,5543.73,2745.12,2527.10,1381.52,2390.74,626.28,1242.19,161.85,3560.59,1054.60,698.94,144.43,577.11,662.07,868.65,22.92,10738.33,829.61,746.59,115.42,218.49,36.64,310.15,15.00,345.39,295.78,36.73,158.67,153.04,150.00,5549.41
1579453251000,42411.93,1031.24,9072.53,6562.33,31715.93,6565.56,5572.15,2802.93,2554.41,1464.92,2378.31,621.16,1271.37,164.39,3689.41,1068.56,747.09,141.08,592.23,681.54,867.08,22.92,10837.20,864.50,746.59,118.30,225.43,37.36,309.31,15.16,347.29,294.02,46.93,160.04,158.61,150.00,5563.64
1579518909000,42954.05,1039.07,9027.42,6574.45,30927.07,6592.99,5618.94,2805.68,2548.75,1459.79,2353.79,628.27,1279.26,166.13,3691.28,1073.81,765.98,141.94,595.31,681.55,868.12,22.92,10763.30,860.43,745.69,123.79,223.80,36.76,309.25,15.16,347.17,298.60,46.39,161.99,158.52,150.00,5596.39
1579584998000,42910.12,1555.06,8845.49,6537.96,30875.71,6583.55,5677.28,2788.53,2586.88,1554.22,2350.46,628.65,1268.54,166.55,3666.75,1068.98,761.53,141.30,588.59,684.42,883.45,22.97,10995.54,885.75,745.80,223.26,225.09,36.47,306.19,15.33,356.09,296.01,46.04,161.25,158.08,150.00,5645.69
1579650516000,43487.51,1574.95,8778.75,6511.82,31408.23,6588.54,6012.81,2777.52,2568.67,1630.88,2341.50,597.73,1264.36,169.50,3650.69,1063.36,787.25,140.50,586.26,680.16,878.00,23.51,10952.68,954.59,745.82,471.33,225.93,36.93,306.51,15.32,355.22,293.73,49.00,158.86,157.06,150.00,5672.07
1579717286000,43463.00,1832.79,8810.47,6522.24,31182.86,6587.85,6226.52,2774.10,2530.53,1629.18,2419.36,601.48,1291.71,170.52,3664.22,1066.48,802.03,139.62,583.29,680.73,923.59,23.51,10962.38,965.89,745.55,469.95,225.93,37.82,307.71,15.32,359.39,294.13,54.05,160.05,157.59,50.00,5389.43
1579783170000,43711.59,2239.37,8786.30,6660.73,31108.70,6585.51,6111.66,2778.60,2522.39,1875.99,2406.47,604.67,1316.75,167.58,3936.88,1077.38,830.25,139.77,580.37,682.60,922.74,23.51,10840.27,961.58,745.55,495.13,225.96,50.90,309.78,15.32,384.44,294.90,59.47,165.41,159.97,50.00,5402.00
1579848954000,43575.80,2515.15,9470.92,6727.58,31643.04,6792.37,6094.25,3007.43,2512.73,2003.95,2383.04,610.68,1330.41,168.16,3978.67,1072.72,862.08,140.20,581.75,690.43,928.23,23.51,10880.66,956.77,742.52,496.01,225.92,64.93,311.25,15.32,397.04,294.96,81.84,164.14,161.89,50.00,5726.88
1579915579000,43512.85,3176.84,8835.25,6725.92,31657.11,6802.82,5907.67,3013.47,2504.02,1966.04,2474.42,627.78,1261.66,169.40,3981.69,1093.27,846.64,140.95,580.87,693.02,928.36,23.51,11619.81,788.20,742.52,495.71,223.66,62.93,310.85,15.32,410.08,382.36,74.59,162.41,161.30,50.00,5766.63
1579982233000,42519.33,3152.90,9068.40,6676.98,31626.57,6802.19,5947.52,2999.24,2517.04,1963.52,2456.69,630.63,1197.15,165.25,3771.82,1100.98,869.95,141.02,592.82,693.03,928.55,23.51,11404.14,786.82,745.35,565.96,214.87,63.92,310.60,306.78,404.02,382.50,74.68,163.84,160.28,50.00,5819.47
1580049245000,42839.26,3560.79,9002.47,6634.68,31742.09,6784.41,5998.74,3004.08,2526.35,2046.16,2448.25,698.67,1189.07,167.48,3746.56,1104.73,874.93,141.33,592.02,693.03,927.55,23.47,11378.01,786.39,747.34,567.96,216.93,75.08,310.67,306.78,441.67,379.28,80.52,164.38,160.03,50.00,5811.40
1580114658000,42826.74,3957.64,8823.41,6549.70,31667.51,6931.87,6154.54,2996.97,2521.19,2090.45,2478.64,708.26,1169.44,167.01,3705.78,1111.46,870.94,126.85,592.99,679.14,921.59,23.47,11265.97,798.35,741.57,566.48,216.71,76.24,311.81,306.92,445.48,382.71,83.27,159.20,157.97,50.00,5866.22
1580180893000,42869.75,4358.93,8989.29,6430.86,32007.85,6933.91,6333.45,3028.08,2544.25,2087.68,2467.90,698.52,1141.44,225.07,3638.45,1130.89,864.95,125.55,575.68,672.63,924.28,23.28,11116.57,795.15,741.80,567.11,220.19,75.00,310.69,306.51,428.16,393.11,81.08,161.62,155.34,50.00,5885.85
1580247630000,42982.11,4515.66,8424.76,6438.81,32532.32,6933.75,6296.31,3025.62,2523.23,2047.07,2521.03,680.37,1156.48,181.30,3586.72,1145.30,894.51,121.81,594.77,672.64,924.44,23.38,10954.35,799.80,741.80,566.42,215.02,65.98,310.99,306.18,452.05,381.98,93.90,157.52,156.02,50.00,5930.51
1580313366000,43945.46,5032.60,8377.07,6390.98,32772.43,6935.00,5988.28,3034.99,2446.94,2078.99,2577.94,703.07,1143.24,216.76,3564.68,1150.81,909.14,117.86,597.97,661.65,920.86,23.38,10817.53,792.43,741.94,567.31,211.73,76.70,313.55,306.68,461.20,372.43,92.52,159.50,153.84,50.00,5931.34
1580380051000,43747.11,5362.07,8400.21,6391.11,32967.23,6948.24,6164.01,3049.69,2456.50,2133.80,2569.21,699.23,1148.24,225.28,3386.68,1163.57,926.19,124.80,601.90,663.15,919.65,23.38,10836.87,787.58,742.93,569.87,209.72,102.07,312.75,306.42,491.74,373.76,95.13,162.50,154.93,50.00,6039.74
1580446477000,43708.39,5848.26,8246.69,6253.30,32837.68,6949.76,6187.40,3001.88,2421.87,2130.62,2543.66,704.69,1117.17,172.48,3319.54,1152.11,895.48,136.20,599.50,651.95,918.27,23.38,10685.91,790.19,737.15,570.58,205.61,101.04,309.62,306.48,509.45,371.62,104.45,158.91,151.01,50.00,5827.61
1580512997000,43652.12,6095.19,8300.06,6645.16,33015.97,6950.96,6258.24,3111.90,2389.04,2524.50,2531.51,716.61,1129.41,177.81,3327.40,1164.35,907.01,135.49,600.60,656.95,910.13,23.23,10675.96,780.23,737.15,611.36,200.83,103.63,308.70,307.17,513.35,288.28,115.58,155.86,152.14,50.00,5560.57
1580579921000,43829.78,7103.15,8265.35,6613.55,33183.05,6953.02,5900.76,3115.71,2396.02,2501.47,2601.85,708.50,1097.74,174.35,3308.69,1160.80,914.58,138.90,596.97,656.95,906.53,23.23,10605.26,779.52,742.17,616.27,200.58,103.20,309.34,306.48,492.37,298.00,112.33,155.43,151.98,50.00,5596.92
1580645575000,43930.37,8173.40,8206.41,6454.29,32690.24,6972.79,5772.55,3079.76,2368.28,2505.94,2569.05,805.90,1006.08,227.79,3150.17,1153.23,894.32,141.75,599.39,643.31,933.94,23.06,10591.30,767.83,742.35,615.35,193.76,105.12,310.10,306.14,482.35,293.97,110.99,175.04,148.31,50.00,5600.33
1580711822000,43754.35,9239.81,8258.94,6450.29,32612.09,6981.76,5713.17,3083.70,2354.07,2546.85,2573.26,813.40,996.54,228.79,3138.85,1172.37,924.63,140.94,598.51,637.35,938.82,22.85,10548.65,776.61,741.04,485.88,194.35,115.88,316.68,305.97,486.25,289.54,199.21,174.59,148.25,50.00,5576.36
1580778615000,43636.34,10126.22,8848.95,6460.93,33050.84,6984.46,5790.86,2964.28,2411.39,2535.57,2578.12,820.38,984.07,1011.97,3122.39,1174.34,928.18,138.00,598.26,637.35,945.83,22.66,11292.17,776.33,741.04,488.07,197.38,118.57,316.61,305.97,506.62,289.87,200.05,175.13,148.74,50.00,5492.22
1580844182000,43432.96,11190.05,9093.65,6507.18,32860.69,6995.64,5801.66,2968.02,2472.90,2538.12,2570.02,848.81,997.53,979.07,3136.77,1178.33,947.30,137.90,615.89,638.99,945.44,22.66,10909.67,805.50,741.07,549.82,197.39,113.18,316.47,306.49,494.88,295.59,204.97,174.56,149.44,50.00,5531.58
1580910496000,44760.69,11081.20,8892.90,6359.53,32470.64,6997.17,5612.82,2952.85,2433.31,2287.80,2296.28,853.50,985.16,985.99,3070.16,1178.84,918.41,130.78,604.57,625.01,943.46,22.47,10870.60,786.35,740.31,549.33,198.79,132.12,315.20,305.98,473.89,287.26,198.80,169.16,146.60,50.00,5519.69
1580977343000,44672.55,11002.11,8717.04,6173.18,31576.74,6919.68,5321.56,2902.37,2435.73,2233.38,2293.66,842.35,953.82,956.94,2476.55,1177.25,904.97,132.13,622.12,615.69,935.51,22.47,10668.43,746.47,746.09,638.17,196.56,129.82,312.72,305.00,488.31,281.11,190.30,168.29,141.66,50.00,5312.13
1581043789000,44701.56,12579.12,8615.03,6020.17,31067.02,6781.86,5307.71,2890.55,2389.08,2234.65,2284.88,854.68,935.49,979.73,2410.65,1180.75,885.94,132.97,607.64,598.79,931.53,22.15,10438.71,773.42,744.81,635.83,190.66,80.87,316.47,306.24,484.65,274.88,195.83,167.11,138.56,50.00,5239.81
